"tx_merchant_clean","month_number","year(Post_date)","key","value"
"VIRGIN MEGASTORE",7,2014,"Average",818.0933126294
"VIRGIN MEGASTORE",8,2014,"Average",644.760699300699
"VIRGIN MEGASTORE",9,2013,"Average",706.413279445728
"VIRGIN MEGASTORE",10,2013,"Average",713.5748
"VIRGIN MEGASTORE",11,2013,"Average",634.020760368664
"VIRGIN MEGASTORE",12,2013,"Average",788.689910414334
"VIRGIN-V STAR MULTIMED",1,2014,"Average",829.177413984462
"VIRGIN-V STAR MULTIMED",2,2014,"Average",691.204881656805
"VIRGIN-V STAR MULTIMED",3,2014,"Average",636.379550858653
"VIRGIN-V STAR MULTIMED",4,2014,"Average",743.232787550744
"VIRGIN-V STAR MULTIMED",5,2014,"Average",842.811064718163
"VIRGIN-V STAR MULTIMED",6,2014,"Average",586.134585635359
"VIRGIN-V STAR MULTIMED",7,2014,"Average",792.66404
"VIRGIN-V STAR MULTIMED",8,2014,"Average",743.898158640227
"VIRGIN-V STAR MULTIMED",9,2013,"Average",784.001564945227
"VIRGIN-V STAR MULTIMED",10,2013,"Average",677.805871156662
"VIRGIN-V STAR MULTIMED",11,2013,"Average",653.084456521739
"VIRGIN-V STAR MULTIMED",12,2013,"Average",821.613619322278
"WAITROSE-FINE FARE",1,2014,"Average",207.56054676259
"WAITROSE-FINE FARE",2,2014,"Average",214.662489894907
"WAITROSE-FINE FARE",3,2014,"Average",204.310918185066
"WAITROSE-FINE FARE",4,2014,"Average",197.028071248651
"WAITROSE-FINE FARE",5,2014,"Average",201.655387393303
"WAITROSE-FINE FARE",6,2014,"Average",202.070970331588
"WAITROSE-FINE FARE",7,2014,"Average",183.900026350461
"WAITROSE-FINE FARE",8,2014,"Average",188.970343801653
"WAITROSE-FINE FARE",9,2013,"Average",203.032533490938
"WAITROSE-FINE FARE",10,2013,"Average",203.785030165913
"WAITROSE-FINE FARE",11,2013,"Average",208.543576853526
"WAITROSE-FINE FARE",12,2013,"Average",215.438459707582
"WWW.FLYDUBAI.COM",1,2014,"Average",1246.38159235669
"WWW.FLYDUBAI.COM",2,2014,"Average",1316.85801149425
"WWW.FLYDUBAI.COM",3,2014,"Average",1320.06240038873
"WWW.FLYDUBAI.COM",4,2014,"Average",1330.45128649635
"WWW.FLYDUBAI.COM",5,2014,"Average",1435.71619705341
"WWW.FLYDUBAI.COM",6,2014,"Average",1507.89871841155
"WWW.FLYDUBAI.COM",7,2014,"Average",1805.7564573991
"WWW.FLYDUBAI.COM",8,2014,"Average",1688.82295
"WWW.FLYDUBAI.COM",9,2013,"Average",1278.4066988417
"WWW.FLYDUBAI.COM",10,2013,"Average",1271.60286806883
"WWW.FLYDUBAI.COM",11,2013,"Average",1112.56325765054
"WWW.FLYDUBAI.COM",12,2013,"Average",1238.9646888412
"WWW.NAKHEEL.COM",1,2014,"Average",9438.6758974359
"WWW.NAKHEEL.COM",2,2014,"Average",6051.4636
"WWW.NAKHEEL.COM",3,2014,"Average",11040.9116666667
"WWW.NAKHEEL.COM",4,2014,"Average",9555.66162162162
"WWW.NAKHEEL.COM",5,2014,"Average",10615.7438636364
"WWW.NAKHEEL.COM",6,2014,"Average",7120.57291666667
"WWW.NAKHEEL.COM",7,2014,"Average",12664.165
"WWW.NAKHEEL.COM",8,2014,"Average",9170.07375
"WWW.NAKHEEL.COM",9,2013,"Average",8677.893125
"WWW.NAKHEEL.COM",10,2013,"Average",10465.2035
"WWW.NAKHEEL.COM",11,2013,"Average",11241.7153191489
"WWW.NAKHEEL.COM",12,2013,"Average",7879.3516
"ZARA",1,2014,"Average",420.554350305499
"ZARA",2,2014,"Average",431.282287694974
"ZARA",3,2014,"Average",465.182379438262
"ZARA",4,2014,"Average",500.975914918415
"ZARA",5,2014,"Average",453.527197831978
"ZARA",6,2014,"Average",442.986974701335
"ZARA",7,2014,"Average",414.031288702929
"ZARA",8,2014,"Average",415.359152334152
"ZARA",9,2013,"Average",454.056268882175
"ZARA",10,2013,"Average",469.325
"ZARA",11,2013,"Average",473.733404411765
"ZARA",12,2013,"Average",462.712608695652
"ZUMA RESTAURANTS LLC",1,2014,"Average",930.26684057971
"ZUMA RESTAURANTS LLC",2,2014,"Average",782.007547770701
"ZUMA RESTAURANTS LLC",3,2014,"Average",857.253392857143
"ZUMA RESTAURANTS LLC",4,2014,"Average",931.361650165016
"ZUMA RESTAURANTS LLC",5,2014,"Average",921.106349614396
"ZUMA RESTAURANTS LLC",6,2014,"Average",955.214149484536
"ZUMA RESTAURANTS LLC",7,2014,"Average",955.302039215686
"ZUMA RESTAURANTS LLC",8,2014,"Average",812.295212765957
"ZUMA RESTAURANTS LLC",9,2013,"Average",831.814066985646
"ZUMA RESTAURANTS LLC",10,2013,"Average",990.016060606061
"ZUMA RESTAURANTS LLC",11,2013,"Average",1043.00728723404
"ZUMA RESTAURANTS LLC",12,2013,"Average",1022.96364672365
"A/D POLICE(FINES DEPT)",1,2014,"Customers",24
"A/D POLICE(FINES DEPT)",2,2014,"Customers",23
"A/D POLICE(FINES DEPT)",3,2014,"Customers",19
"A/D POLICE(FINES DEPT)",4,2014,"Customers",19
"A/D POLICE(FINES DEPT)",9,2013,"Customers",13
"A/D POLICE(FINES DEPT)",10,2013,"Customers",15
"A/D POLICE(FINES DEPT)",11,2013,"Customers",17
"A/D POLICE(FINES DEPT)",12,2013,"Customers",21
"ACE",1,2014,"Customers",606
"ACE",2,2014,"Customers",456
"ACE",3,2014,"Customers",540
"ACE",4,2014,"Customers",475
"ACE",5,2014,"Customers",551
"ACE",6,2014,"Customers",462
"ACE",7,2014,"Customers",523
"ACE",8,2014,"Customers",493
"ACE",9,2013,"Customers",492
"ACE",10,2013,"Customers",587
"ACE",11,2013,"Customers",615
"ACE",12,2013,"Customers",593
"ADNOC",1,2014,"Customers",3066
"ADNOC",2,2014,"Customers",2875
"ADNOC",3,2014,"Customers",3032
"ADNOC",4,2014,"Customers",3041
"ADNOC",5,2014,"Customers",3197
"ADNOC",6,2014,"Customers",3147
"ADNOC",7,2014,"Customers",2933
"ADNOC",8,2014,"Customers",2886
"ADNOC",9,2013,"Customers",2564
"ADNOC",10,2013,"Customers",2639
"ADNOC",11,2013,"Customers",2827
"ADNOC",12,2013,"Customers",2986
"AGODA HOTEL RESERVATIO",1,2014,"Customers",218
"AGODA HOTEL RESERVATIO",2,2014,"Customers",196
"AGODA HOTEL RESERVATIO",3,2014,"Customers",245
"AGODA HOTEL RESERVATIO",4,2014,"Customers",262
"AGODA HOTEL RESERVATIO",5,2014,"Customers",240
"AGODA HOTEL RESERVATIO",6,2014,"Customers",234
"AGODA HOTEL RESERVATIO",7,2014,"Customers",283
"AGODA HOTEL RESERVATIO",8,2014,"Customers",268
"AGODA HOTEL RESERVATIO",9,2013,"Customers",178
"AGODA HOTEL RESERVATIO",10,2013,"Customers",239
"AGODA HOTEL RESERVATIO",11,2013,"Customers",239
"AGODA HOTEL RESERVATIO",12,2013,"Customers",264
"AHMED SEDDIQI & SONS",1,2014,"Customers",44
"AHMED SEDDIQI & SONS",2,2014,"Customers",24
"AHMED SEDDIQI & SONS",3,2014,"Customers",26
"AHMED SEDDIQI & SONS",4,2014,"Customers",26
"AHMED SEDDIQI & SONS",5,2014,"Customers",23
"AHMED SEDDIQI & SONS",6,2014,"Customers",28
"AHMED SEDDIQI & SONS",7,2014,"Customers",33
"AHMED SEDDIQI & SONS",8,2014,"Customers",24
"AHMED SEDDIQI & SONS",9,2013,"Customers",35
"AHMED SEDDIQI & SONS",10,2013,"Customers",28
"AHMED SEDDIQI & SONS",11,2013,"Customers",21
"AHMED SEDDIQI & SONS",12,2013,"Customers",25
"AIR ARAB",1,2014,"Customers",588
"AIR ARAB",2,2014,"Customers",568
"AIR ARAB",3,2014,"Customers",612
"AIR ARAB",4,2014,"Customers",686
"AIR ARAB",5,2014,"Customers",756
"AIR ARAB",6,2014,"Customers",778
"AIR ARAB",7,2014,"Customers",752
"AIR ARAB",8,2014,"Customers",678
"AIR ARAB",9,2013,"Customers",583
"AIR ARAB",10,2013,"Customers",611
"AIR ARAB",11,2013,"Customers",548
"AIR ARAB",12,2013,"Customers",588
"AIR ARABIJSC",1,2014,"Customers",432
"AIR ARABIJSC",2,2014,"Customers",428
"AIR ARABIJSC",3,2014,"Customers",477
"AIR ARABIJSC",4,2014,"Customers",468
"AIR ARABIJSC",5,2014,"Customers",545
"AIR ARABIJSC",6,2014,"Customers",558
"AIR ARABIJSC",7,2014,"Customers",525
"AIR ARABIJSC",8,2014,"Customers",462
"AIR ARABIJSC",9,2013,"Customers",503
"AIR ARABIJSC",10,2013,"Customers",473
"AIR ARABIJSC",11,2013,"Customers",433
"AIR ARABIJSC",12,2013,"Customers",428
"AL AZIZA PANDA UNITED(",1,2014,"Customers",1325
"AL AZIZA PANDA UNITED(",2,2014,"Customers",1122
"AL AZIZA PANDA UNITED(",3,2014,"Customers",1263
"AL AZIZA PANDA UNITED(",4,2014,"Customers",1208
"AL AZIZA PANDA UNITED(",5,2014,"Customers",1322
"AL AZIZA PANDA UNITED(",6,2014,"Customers",1281
"AL AZIZA PANDA UNITED(",7,2014,"Customers",1324
"AL AZIZA PANDA UNITED(",8,2014,"Customers",1302
"AL AZIZA PANDA UNITED(",9,2013,"Customers",1220
"AL AZIZA PANDA UNITED(",10,2013,"Customers",1160
"AL AZIZA PANDA UNITED(",11,2013,"Customers",1116
"AL AZIZA PANDA UNITED(",12,2013,"Customers",1342
"AL FUTTAIM MOTORS CO L",1,2014,"Customers",173
"AL FUTTAIM MOTORS CO L",2,2014,"Customers",187
"AL FUTTAIM MOTORS CO L",3,2014,"Customers",160
"AL FUTTAIM MOTORS CO L",4,2014,"Customers",185
"AL FUTTAIM MOTORS CO L",5,2014,"Customers",132
"AL FUTTAIM MOTORS CO L",6,2014,"Customers",163
"AL FUTTAIM MOTORS CO L",7,2014,"Customers",157
"AL FUTTAIM MOTORS CO L",8,2014,"Customers",155
"AL FUTTAIM MOTORS CO L",9,2013,"Customers",147
"AL FUTTAIM MOTORS CO L",10,2013,"Customers",171
"AL FUTTAIM MOTORS CO L",11,2013,"Customers",194
"AL FUTTAIM MOTORS CO L",12,2013,"Customers",189
"AL FUTTAIM MOTORS CO-1",1,2014,"Customers",47
"AL FUTTAIM MOTORS CO-1",2,2014,"Customers",50
"AL FUTTAIM MOTORS CO-1",3,2014,"Customers",33
"AL FUTTAIM MOTORS CO-1",4,2014,"Customers",44
"AL FUTTAIM MOTORS CO-1",5,2014,"Customers",44
"AL FUTTAIM MOTORS CO-1",6,2014,"Customers",35
"AL FUTTAIM MOTORS CO-1",7,2014,"Customers",58
"AL FUTTAIM MOTORS CO-1",8,2014,"Customers",39
"AL FUTTAIM MOTORS CO-1",9,2013,"Customers",38
"AL FUTTAIM MOTORS CO-1",10,2013,"Customers",31
"AL FUTTAIM MOTORS CO-1",11,2013,"Customers",34
"AL FUTTAIM MOTORS CO-1",12,2013,"Customers",44
"AL GHANDI AUTO",1,2014,"Customers",73
"AL GHANDI AUTO",2,2014,"Customers",81
"AL GHANDI AUTO",3,2014,"Customers",89
"AL GHANDI AUTO",4,2014,"Customers",62
"AL GHANDI AUTO",5,2014,"Customers",68
"AL GHANDI AUTO",6,2014,"Customers",83
"AL GHANDI AUTO",7,2014,"Customers",85
"AL GHANDI AUTO",8,2014,"Customers",71
"AL GHANDI AUTO",9,2013,"Customers",72
"AL GHANDI AUTO",10,2013,"Customers",61
"AL GHANDI AUTO",11,2013,"Customers",74
"AL GHANDI AUTO",12,2013,"Customers",76
"AL NABOODA AUTOMOBILES",1,2014,"Customers",43
"AL NABOODA AUTOMOBILES",2,2014,"Customers",51
"AL NABOODA AUTOMOBILES",3,2014,"Customers",41
"AL NABOODA AUTOMOBILES",4,2014,"Customers",48
"AL NABOODA AUTOMOBILES",5,2014,"Customers",69
"AL NABOODA AUTOMOBILES",6,2014,"Customers",76
"AL NABOODA AUTOMOBILES",7,2014,"Customers",79
"AL NABOODA AUTOMOBILES",8,2014,"Customers",69
"AL NABOODA AUTOMOBILES",9,2013,"Customers",57
"AL NABOODA AUTOMOBILES",10,2013,"Customers",45
"AL NABOODA AUTOMOBILES",11,2013,"Customers",41
"AL NABOODA AUTOMOBILES",12,2013,"Customers",57
"AL TAYER MOTORS LLC",1,2014,"Customers",195
"AL TAYER MOTORS LLC",2,2014,"Customers",199
"AL TAYER MOTORS LLC",3,2014,"Customers",211
"AL TAYER MOTORS LLC",4,2014,"Customers",214
"AL TAYER MOTORS LLC",5,2014,"Customers",186
"AL TAYER MOTORS LLC",6,2014,"Customers",198
"AL TAYER MOTORS LLC",7,2014,"Customers",197
"AL TAYER MOTORS LLC",8,2014,"Customers",208
"AL TAYER MOTORS LLC",9,2013,"Customers",193
"AL TAYER MOTORS LLC",10,2013,"Customers",191
"AL TAYER MOTORS LLC",11,2013,"Customers",169
"AL TAYER MOTORS LLC",12,2013,"Customers",201
"AL TAYER MOTORS(PVT) L",1,2014,"Customers",11
"AL TAYER MOTORS(PVT) L",2,2014,"Customers",14
"AL TAYER MOTORS(PVT) L",3,2014,"Customers",10
"AL TAYER MOTORS(PVT) L",4,2014,"Customers",9
"AL TAYER MOTORS(PVT) L",5,2014,"Customers",4
"AL TAYER MOTORS(PVT) L",6,2014,"Customers",6
"AL TAYER MOTORS(PVT) L",7,2014,"Customers",7
"AL TAYER MOTORS(PVT) L",8,2014,"Customers",7
"AL TAYER MOTORS(PVT) L",9,2013,"Customers",15
"AL TAYER MOTORS(PVT) L",10,2013,"Customers",7
"AL TAYER MOTORS(PVT) L",11,2013,"Customers",11
"AL TAYER MOTORS(PVT) L",12,2013,"Customers",14
"ALLIED ENT LLC LEVEL S",1,2014,"Customers",235
"ALLIED ENT LLC LEVEL S",2,2014,"Customers",132
"ALLIED ENT LLC LEVEL S",3,2014,"Customers",157
"ALLIED ENT LLC LEVEL S",4,2014,"Customers",165
"ALLIED ENT LLC LEVEL S",5,2014,"Customers",187
"ALLIED ENT LLC LEVEL S",6,2014,"Customers",259
"ALLIED ENT LLC LEVEL S",7,2014,"Customers",210
"ALLIED ENT LLC LEVEL S",8,2014,"Customers",159
"ALLIED ENT LLC LEVEL S",9,2013,"Customers",128
"ALLIED ENT LLC LEVEL S",10,2013,"Customers",156
"ALLIED ENT LLC LEVEL S",11,2013,"Customers",116
"ALLIED ENT LLC LEVEL S",12,2013,"Customers",194
"APPLE ONLINE STORE AED",1,2014,"Customers",133
"APPLE ONLINE STORE AED",2,2014,"Customers",98
"APPLE ONLINE STORE AED",3,2014,"Customers",95
"APPLE ONLINE STORE AED",4,2014,"Customers",85
"APPLE ONLINE STORE AED",5,2014,"Customers",96
"APPLE ONLINE STORE AED",6,2014,"Customers",86
"APPLE ONLINE STORE AED",7,2014,"Customers",70
"APPLE ONLINE STORE AED",8,2014,"Customers",31
"APPLE ONLINE STORE AED",9,2013,"Customers",61
"APPLE ONLINE STORE AED",10,2013,"Customers",61
"APPLE ONLINE STORE AED",11,2013,"Customers",264
"APPLE ONLINE STORE AED",12,2013,"Customers",272
"ARABIAN AUTOMOBILES CO",1,2014,"Customers",169
"ARABIAN AUTOMOBILES CO",2,2014,"Customers",164
"ARABIAN AUTOMOBILES CO",3,2014,"Customers",198
"ARABIAN AUTOMOBILES CO",4,2014,"Customers",208
"ARABIAN AUTOMOBILES CO",5,2014,"Customers",201
"ARABIAN AUTOMOBILES CO",6,2014,"Customers",187
"ARABIAN AUTOMOBILES CO",7,2014,"Customers",179
"ARABIAN AUTOMOBILES CO",8,2014,"Customers",216
"ARABIAN AUTOMOBILES CO",9,2013,"Customers",157
"ARABIAN AUTOMOBILES CO",10,2013,"Customers",162
"ARABIAN AUTOMOBILES CO",11,2013,"Customers",159
"ARABIAN AUTOMOBILES CO",12,2013,"Customers",179
"ARABIAN AUTOMOBILESCO",1,2014,"Customers",152
"ARABIAN AUTOMOBILESCO",2,2014,"Customers",127
"ARABIAN AUTOMOBILESCO",3,2014,"Customers",147
"ARABIAN AUTOMOBILESCO",4,2014,"Customers",157
"ARABIAN AUTOMOBILESCO",5,2014,"Customers",149
"ARABIAN AUTOMOBILESCO",6,2014,"Customers",154
"ARABIAN AUTOMOBILESCO",7,2014,"Customers",146
"ARABIAN AUTOMOBILESCO",8,2014,"Customers",161
"ARABIAN AUTOMOBILESCO",9,2013,"Customers",131
"ARABIAN AUTOMOBILESCO",10,2013,"Customers",127
"ARABIAN AUTOMOBILESCO",11,2013,"Customers",114
"ARABIAN AUTOMOBILESCO",12,2013,"Customers",161
"ARABIAN GULF MEC CNT.S",1,2014,"Customers",66
"ARABIAN GULF MEC CNT.S",2,2014,"Customers",79
"ARABIAN GULF MEC CNT.S",3,2014,"Customers",95
"ARABIAN GULF MEC CNT.S",4,2014,"Customers",76
"ARABIAN GULF MEC CNT.S",5,2014,"Customers",69
"ARABIAN GULF MEC CNT.S",6,2014,"Customers",80
"ARABIAN GULF MEC CNT.S",7,2014,"Customers",66
"ARABIAN GULF MEC CNT.S",8,2014,"Customers",79
"ARABIAN GULF MEC CNT.S",9,2013,"Customers",74
"ARABIAN GULF MEC CNT.S",10,2013,"Customers",79
"ARABIAN GULF MEC CNT.S",11,2013,"Customers",69
"ARABIAN GULF MEC CNT.S",12,2013,"Customers",65
"ATLANTIS",1,2014,"Customers",556
"ATLANTIS",2,2014,"Customers",551
"ATLANTIS",3,2014,"Customers",779
"ATLANTIS",4,2014,"Customers",830
"ATLANTIS",5,2014,"Customers",887
"ATLANTIS",6,2014,"Customers",633
"ATLANTIS",7,2014,"Customers",697
"ATLANTIS",8,2014,"Customers",698
"ATLANTIS",9,2013,"Customers",683
"ATLANTIS",10,2013,"Customers",798
"ATLANTIS",11,2013,"Customers",740
"ATLANTIS",12,2013,"Customers",595
"AXA INSURANCE",1,2014,"Customers",218
"AXA INSURANCE",2,2014,"Customers",213
"AXA INSURANCE",3,2014,"Customers",221
"AXA INSURANCE",4,2014,"Customers",212
"AXA INSURANCE",5,2014,"Customers",230
"AXA INSURANCE",6,2014,"Customers",217
"AXA INSURANCE",7,2014,"Customers",198
"AXA INSURANCE",8,2014,"Customers",206
"AXA INSURANCE",9,2013,"Customers",196
"AXA INSURANCE",10,2013,"Customers",198
"AXA INSURANCE",11,2013,"Customers",221
"AXA INSURANCE",12,2013,"Customers",206
"BARRACUDA BEACH RESORT",1,2014,"Customers",318
"BARRACUDA BEACH RESORT",2,2014,"Customers",312
"BARRACUDA BEACH RESORT",3,2014,"Customers",380
"BARRACUDA BEACH RESORT",4,2014,"Customers",377
"BARRACUDA BEACH RESORT",5,2014,"Customers",424
"BARRACUDA BEACH RESORT",6,2014,"Customers",497
"BARRACUDA BEACH RESORT",7,2014,"Customers",99
"BARRACUDA BEACH RESORT",8,2014,"Customers",418
"BARRACUDA BEACH RESORT",9,2013,"Customers",310
"BARRACUDA BEACH RESORT",10,2013,"Customers",407
"BARRACUDA BEACH RESORT",11,2013,"Customers",346
"BARRACUDA BEACH RESORT",12,2013,"Customers",502
"BLOOMINGDALES BR-NOUL",1,2014,"Customers",547
"BLOOMINGDALES BR-NOUL",2,2014,"Customers",338
"BLOOMINGDALES BR-NOUL",3,2014,"Customers",350
"BLOOMINGDALES BR-NOUL",4,2014,"Customers",350
"BLOOMINGDALES BR-NOUL",5,2014,"Customers",425
"BLOOMINGDALES BR-NOUL",6,2014,"Customers",583
"BLOOMINGDALES BR-NOUL",7,2014,"Customers",494
"BLOOMINGDALES BR-NOUL",8,2014,"Customers",294
"BLOOMINGDALES BR-NOUL",9,2013,"Customers",246
"BLOOMINGDALES BR-NOUL",10,2013,"Customers",352
"BLOOMINGDALES BR-NOUL",11,2013,"Customers",300
"BLOOMINGDALES BR-NOUL",12,2013,"Customers",583
"BNKNT UTLTY PYMNT-ETIS",1,2014,"Customers",1458
"BNKNT UTLTY PYMNT-ETIS",2,2014,"Customers",1485
"BNKNT UTLTY PYMNT-ETIS",3,2014,"Customers",1625
"BNKNT UTLTY PYMNT-ETIS",4,2014,"Customers",1632
"BNKNT UTLTY PYMNT-ETIS",5,2014,"Customers",1680
"BNKNT UTLTY PYMNT-ETIS",6,2014,"Customers",1740
"BNKNT UTLTY PYMNT-ETIS",7,2014,"Customers",1782
"BNKNT UTLTY PYMNT-ETIS",8,2014,"Customers",1840
"BNKNT UTLTY PYMNT-ETIS",9,2013,"Customers",1397
"BNKNT UTLTY PYMNT-ETIS",10,2013,"Customers",1423
"BNKNT UTLTY PYMNT-ETIS",11,2013,"Customers",1469
"BNKNT UTLTY PYMNT-ETIS",12,2013,"Customers",1542
"CARREFOUR",1,2014,"Customers",12784
"CARREFOUR",2,2014,"Customers",11469
"CARREFOUR",3,2014,"Customers",12401
"CARREFOUR",4,2014,"Customers",12835
"CARREFOUR",5,2014,"Customers",12908
"CARREFOUR",6,2014,"Customers",13253
"CARREFOUR",7,2014,"Customers",13585
"CARREFOUR",8,2014,"Customers",12569
"CARREFOUR",9,2013,"Customers",11026
"CARREFOUR",10,2013,"Customers",11578
"CARREFOUR",11,2013,"Customers",11789
"CARREFOUR",12,2013,"Customers",12451
"CHANEL",1,2014,"Customers",34
"CHANEL",2,2014,"Customers",28
"CHANEL",3,2014,"Customers",41
"CHANEL",4,2014,"Customers",32
"CHANEL",5,2014,"Customers",33
"CHANEL",6,2014,"Customers",35
"CHANEL",7,2014,"Customers",33
"CHANEL",8,2014,"Customers",27
"CHANEL",9,2013,"Customers",29
"CHANEL",10,2013,"Customers",21
"CHANEL",11,2013,"Customers",28
"CHANEL",12,2013,"Customers",45
"CLEAR TRIP MEA FZ LLC",1,2014,"Customers",144
"CLEAR TRIP MEA FZ LLC",2,2014,"Customers",147
"CLEAR TRIP MEA FZ LLC",3,2014,"Customers",152
"CLEAR TRIP MEA FZ LLC",4,2014,"Customers",167
"CLEAR TRIP MEA FZ LLC",5,2014,"Customers",180
"CLEAR TRIP MEA FZ LLC",6,2014,"Customers",164
"CLEAR TRIP MEA FZ LLC",7,2014,"Customers",217
"CLEAR TRIP MEA FZ LLC",8,2014,"Customers",226
"CLEAR TRIP MEA FZ LLC",9,2013,"Customers",157
"CLEAR TRIP MEA FZ LLC",10,2013,"Customers",167
"CLEAR TRIP MEA FZ LLC",11,2013,"Customers",154
"CLEAR TRIP MEA FZ LLC",12,2013,"Customers",134
"CLEARTRIP MEA FZ LLC",1,2014,"Customers",155
"CLEARTRIP MEA FZ LLC",2,2014,"Customers",144
"CLEARTRIP MEA FZ LLC",3,2014,"Customers",211
"CLEARTRIP MEA FZ LLC",4,2014,"Customers",183
"CLEARTRIP MEA FZ LLC",5,2014,"Customers",212
"CLEARTRIP MEA FZ LLC",6,2014,"Customers",270
"CLEARTRIP MEA FZ LLC",7,2014,"Customers",320
"CLEARTRIP MEA FZ LLC",8,2014,"Customers",340
"CLEARTRIP MEA FZ LLC",9,2013,"Customers",186
"CLEARTRIP MEA FZ LLC",10,2013,"Customers",154
"CLEARTRIP MEA FZ LLC",11,2013,"Customers",151
"CLEARTRIP MEA FZ LLC",12,2013,"Customers",142
"DAMAS JEWELLERY LLC",1,2014,"Customers",76
"DAMAS JEWELLERY LLC",2,2014,"Customers",101
"DAMAS JEWELLERY LLC",3,2014,"Customers",114
"DAMAS JEWELLERY LLC",4,2014,"Customers",71
"DAMAS JEWELLERY LLC",5,2014,"Customers",92
"DAMAS JEWELLERY LLC",6,2014,"Customers",99
"DAMAS JEWELLERY LLC",7,2014,"Customers",96
"DAMAS JEWELLERY LLC",8,2014,"Customers",56
"DAMAS JEWELLERY LLC",9,2013,"Customers",70
"DAMAS JEWELLERY LLC",10,2013,"Customers",86
"DAMAS JEWELLERY LLC",11,2013,"Customers",106
"DAMAS JEWELLERY LLC",12,2013,"Customers",120
"DEBENHAMS-4301",1,2014,"Customers",723
"DEBENHAMS-4301",2,2014,"Customers",358
"DEBENHAMS-4301",3,2014,"Customers",581
"DEBENHAMS-4301",4,2014,"Customers",487
"DEBENHAMS-4301",5,2014,"Customers",493
"DEBENHAMS-4301",6,2014,"Customers",727
"DEBENHAMS-4301",7,2014,"Customers",412
"DEBENHAMS-4301",8,2014,"Customers",426
"DEBENHAMS-4301",9,2013,"Customers",468
"DEBENHAMS-4301",10,2013,"Customers",447
"DEBENHAMS-4301",11,2013,"Customers",570
"DEBENHAMS-4301",12,2013,"Customers",656
"DNATA TRAVEL SERVICES",1,2014,"Customers",88
"DNATA TRAVEL SERVICES",2,2014,"Customers",74
"DNATA TRAVEL SERVICES",3,2014,"Customers",111
"DNATA TRAVEL SERVICES",4,2014,"Customers",90
"DNATA TRAVEL SERVICES",5,2014,"Customers",105
"DNATA TRAVEL SERVICES",6,2014,"Customers",117
"DNATA TRAVEL SERVICES",7,2014,"Customers",117
"DNATA TRAVEL SERVICES",8,2014,"Customers",108
"DNATA TRAVEL SERVICES",9,2013,"Customers",80
"DNATA TRAVEL SERVICES",10,2013,"Customers",103
"DNATA TRAVEL SERVICES",11,2013,"Customers",86
"DNATA TRAVEL SERVICES",12,2013,"Customers",84
"DP WORLD UAE REGION FZ",1,2014,"Customers",115
"DP WORLD UAE REGION FZ",2,2014,"Customers",102
"DP WORLD UAE REGION FZ",3,2014,"Customers",113
"DP WORLD UAE REGION FZ",4,2014,"Customers",181
"DP WORLD UAE REGION FZ",5,2014,"Customers",209
"DP WORLD UAE REGION FZ",6,2014,"Customers",196
"DP WORLD UAE REGION FZ",7,2014,"Customers",198
"DP WORLD UAE REGION FZ",8,2014,"Customers",202
"DP WORLD UAE REGION FZ",9,2013,"Customers",114
"DP WORLD UAE REGION FZ",10,2013,"Customers",103
"DP WORLD UAE REGION FZ",11,2013,"Customers",126
"DP WORLD UAE REGION FZ",12,2013,"Customers",109
"DU",1,2014,"Customers",6574
"DU",2,2014,"Customers",6599
"DU",3,2014,"Customers",7093
"DU",4,2014,"Customers",7046
"DU",5,2014,"Customers",6925
"DU",6,2014,"Customers",7322
"DU",7,2014,"Customers",7340
"DU",8,2014,"Customers",7314
"DU",9,2013,"Customers",5904
"DU",10,2013,"Customers",5960
"DU",11,2013,"Customers",6232
"DU",12,2013,"Customers",6352
"DUBAI AMERICAN ACADEMY",1,2014,"Customers",11
"DUBAI AMERICAN ACADEMY",2,2014,"Customers",66
"DUBAI AMERICAN ACADEMY",3,2014,"Customers",34
"DUBAI AMERICAN ACADEMY",4,2014,"Customers",2
"DUBAI AMERICAN ACADEMY",5,2014,"Customers",1
"DUBAI AMERICAN ACADEMY",6,2014,"Customers",5
"DUBAI AMERICAN ACADEMY",8,2014,"Customers",16
"DUBAI AMERICAN ACADEMY",9,2013,"Customers",10
"DUBAI AMERICAN ACADEMY",10,2013,"Customers",9
"DUBAI AMERICAN ACADEMY",11,2013,"Customers",12
"DUBAI AMERICAN ACADEMY",12,2013,"Customers",10
"DUBAI E-GOVERNMENT",1,2014,"Customers",5
"DUBAI E-GOVERNMENT",2,2014,"Customers",24
"DUBAI E-GOVERNMENT",3,2014,"Customers",8
"DUBAI E-GOVERNMENT",4,2014,"Customers",23
"DUBAI E-GOVERNMENT",5,2014,"Customers",3
"DUBAI E-GOVERNMENT",6,2014,"Customers",30
"DUBAI E-GOVERNMENT",7,2014,"Customers",13
"DUBAI E-GOVERNMENT",8,2014,"Customers",14
"DUBAI E-GOVERNMENT",9,2013,"Customers",2759
"DUBAI E-GOVERNMENT",10,2013,"Customers",12
"DUBAI E-GOVERNMENT",11,2013,"Customers",7
"DUBAI E-GOVERNMENT",12,2013,"Customers",10
"DUBAI ELECTRICITY&WATE",1,2014,"Customers",112
"DUBAI ELECTRICITY&WATE",2,2014,"Customers",133
"DUBAI ELECTRICITY&WATE",3,2014,"Customers",122
"DUBAI ELECTRICITY&WATE",4,2014,"Customers",110
